,best_epoch,best_test_loss,datasetname,model,n_normflows,percent,test_error_rate,test_measures
994,363.0,3.22548195624,yacht,baseline,8,0.25,20.4427986145,best_val_loss
995,57.0,3.37254973381,yacht,baseline,20,0.25,26.9683551788,best_val_loss
996,752.0,1.97068946592,yacht,baseline,1,0.5,17.3147296906,best_val_loss
997,1050.0,2.59428750315,yacht,baseline,2,0.5,18.141954422,best_val_loss
998,280.0,3.34771863876,yacht,baseline,3,0.5,17.2121753693,best_val_loss
999,854.0,2.61065083165,yacht,baseline,4,0.5,25.6763839722,best_val_loss
1000,311.0,4.48937717561,yacht,baseline,8,0.5,19.5658397675,best_val_loss
1001,556.0,2.72949034168,yacht,baseline,20,0.5,17.0956039429,best_val_loss
1002,317.0,2.96777971329,yacht,baseline,1,1.0,18.0963134766,best_val_loss
1003,403.0,2.77636866416,yacht,baseline,2,1.0,21.5542869568,best_val_loss
1004,355.0,2.83980105,yacht,baseline,3,1.0,19.3453826904,best_val_loss
1005,793.0,4.79016064059,yacht,baseline,4,1.0,15.1344356537,best_val_loss
1006,321.0,2.87768640826,yacht,baseline,8,1.0,19.8995418549,best_val_loss
1007,118.0,4.19500609367,yacht,baseline,20,1.0,27.916557312,best_val_loss
1008,442.0,4.4810515373,yacht,planarflowdet,1,0.25,22.3509502411,best_val_loss
1009,209.0,5.67607485863,yacht,planarflowdet,2,0.25,56.4572029114,best_val_loss
1010,52.0,25.4010590584,yacht,planarflowdet,3,0.25,105.777763367,best_val_loss
1011,302.0,4.15222881686,yacht,planarflowdet,4,0.25,41.6473007202,best_val_loss
1012,1182.0,198.142806515,yacht,planarflowdet,8,0.25,305.396087646,best_val_loss
1013,1187.0,1507.32721538,yacht,planarflowdet,20,0.25,2151.25512695,best_val_loss
1014,682.0,2.22974937193,yacht,planarflowdet,1,0.5,15.2663078308,best_val_loss
1015,301.0,11.7437104256,yacht,planarflowdet,2,0.5,88.0765762329,best_val_loss
1016,829.0,3.37564025387,yacht,planarflowdet,3,0.5,27.5666942596,best_val_loss
1017,407.0,32.4192972491,yacht,planarflowdet,4,0.5,40.6967430115,best_val_loss
1018,311.0,6.66201240786,yacht,planarflowdet,8,0.5,104.727607727,best_val_loss
1019,726.0,560.521098475,yacht,planarflowdet,20,0.5,424.715698242,best_val_loss
1020,549.0,2.62871613041,yacht,planarflowdet,1,1.0,13.0806388855,best_val_loss
1021,270.0,3.21416498,yacht,planarflowdet,2,1.0,20.762966156,best_val_loss
1022,402.0,1.99883737872,yacht,planarflowdet,3,1.0,3.89559292793,best_val_loss
1023,380.0,5.41883677821,yacht,planarflowdet,4,1.0,67.1613235474,best_val_loss
1024,422.0,6.21168714954,yacht,planarflowdet,8,1.0,34.0987129211,best_val_loss
1025,316.0,11.866131198,yacht,planarflowdet,20,1.0,34.3971176147,best_val_loss
1026,229.0,0.0479454571201,yacht,baselinedetplus,1,0.25,3.3660941124,best_val_loss
1027,720.0,2.326070724,yacht,baselinedetplus,2,0.25,35.2081718445,best_val_loss
1028,28.0,2.52481472877,yacht,baselinedetplus,3,0.25,45.8265075684,best_val_loss
1029,41.0,2.39667486375,yacht,baselinedetplus,4,0.25,42.760345459,best_val_loss
1030,69.0,2.6751881261,yacht,baselinedetplus,8,0.25,58.4217643738,best_val_loss
1031,31.0,7.30188628166,yacht,baselinedetplus,20,0.25,130.489868164,best_val_loss
1032,121.0,0.520349933255,yacht,baselinedetplus,1,0.5,6.16004085541,best_val_loss
1033,546.0,2.79095212875,yacht,baselinedetplus,2,0.5,27.1082019806,best_val_loss
1034,368.0,4.59507948352,yacht,baselinedetplus,3,0.5,34.9046516418,best_val_loss
1035,75.0,2.02109724475,yacht,baselinedetplus,4,0.5,30.9318771362,best_val_loss
1036,86.0,5.67638520272,yacht,baselinedetplus,8,0.5,97.070854187,best_val_loss
1037,121.0,4.43120648784,yacht,baselinedetplus,20,0.5,77.4757614136,best_val_loss
1038,503.0,-1.01695368367,yacht,baselinedetplus,1,1.0,1.04005384445,best_val_loss
1039,360.0,0.516368804439,yacht,baselinedetplus,2,1.0,6.07769107819,best_val_loss
1040,130.0,0.0304958858798,yacht,baselinedetplus,3,1.0,3.42693018913,best_val_loss
1041,134.0,1.00859402072,yacht,baselinedetplus,4,1.0,10.9399242401,best_val_loss
1042,66.0,1.42112830377,yacht,baselinedetplus,8,1.0,11.7990980148,best_val_loss
1043,48.0,2.44418261128,yacht,baselinedetplus,20,1.0,35.0832748413,best_val_loss
1044,394.0,3.71881251181,yacht,radialflowdet,1,0.25,15.9931402206,best_val_loss
1045,360.0,2.54190568001,yacht,radialflowdet,2,0.25,10.9725780487,best_val_loss
1046,387.0,1.37963479565,yacht,radialflowdet,3,0.25,6.9852809906,best_val_loss
1047,445.0,1.79618552423,yacht,radialflowdet,4,0.25,9.27041816711,best_val_loss
1048,380.0,5.02693090131,yacht,radialflowdet,8,0.25,8.5933265686,best_val_loss
1049,0.0,inf,yacht,radialflowdet,20,0.25,inf,best_val_loss
1050,429.0,0.0298873532203,yacht,radialflowdet,1,0.5,2.32383179665,best_val_loss
1051,107.0,2.06677393759,yacht,radialflowdet,2,0.5,7.53800964355,best_val_loss
1052,219.0,3.37134133616,yacht,radialflowdet,3,0.5,12.2184906006,best_val_loss
1053,565.0,-0.550852068009,yacht,radialflowdet,4,0.5,1.78829312325,best_val_loss
1054,1021.0,0.317698048007,yacht,radialflowdet,8,0.5,2.08388066292,best_val_loss
1055,0.0,inf,yacht,radialflowdet,20,0.5,inf,best_val_loss
1056,363.0,-0.343590028824,yacht,radialflowdet,1,1.0,1.18725550175,best_val_loss
1057,217.0,1.0465958503,yacht,radialflowdet,2,1.0,1.73609936237,best_val_loss
1058,454.0,-0.483129439815,yacht,radialflowdet,3,1.0,1.25812137127,best_val_loss
1059,256.0,0.669301309893,yacht,radialflowdet,4,1.0,1.39175665379,best_val_loss
1060,370.0,0.399730590082,yacht,radialflowdet,8,1.0,1.78931212425,best_val_loss
1061,0.0,inf,yacht,radialflowdet,20,1.0,inf,best_val_loss
1062,437.0,24.6866467384,yacht,baselineplus,1,0.25,18.1281738281,best_val_loss
1063,680.0,2.97689499394,yacht,baselineplus,2,0.25,17.5383777618,best_val_loss
1064,408.0,11.3779146748,yacht,baselineplus,3,0.25,18.7390899658,best_val_loss
1065,334.0,18.5476791628,yacht,baselineplus,4,0.25,20.517074585,best_val_loss
1066,395.0,56.8205952798,yacht,baselineplus,8,0.25,18.1859874725,best_val_loss
1067,240.0,22.5952960599,yacht,baselineplus,20,0.25,90.7129135132,best_val_loss
1068,789.0,3.49540931948,yacht,baselineplus,1,0.5,33.152053833,best_val_loss
1069,442.0,3.56923404817,yacht,baselineplus,2,0.5,37.6979217529,best_val_loss
1070,698.0,16.5055502615,yacht,baselineplus,3,0.5,19.7822856903,best_val_loss
1071,322.0,9.45457138554,yacht,baselineplus,4,0.5,19.3859043121,best_val_loss
1072,1496.0,5.94760107225,yacht,baselineplus,8,0.5,30.893995285,best_val_loss
1073,510.0,17.5741237517,yacht,baselineplus,20,0.5,32.1235923767,best_val_loss
1074,805.0,7.08469747728,yacht,baselineplus,1,1.0,15.8671216965,best_val_loss
1075,922.0,3.64495172808,yacht,baselineplus,2,1.0,17.9132194519,best_val_loss
1076,1007.0,3.70353304955,yacht,baselineplus,3,1.0,17.2100028992,best_val_loss
1077,1143.0,4.79287867392,yacht,baselineplus,4,1.0,18.4910621643,best_val_loss
1078,1606.0,7.18161810598,yacht,baselineplus,8,1.0,17.0154495239,best_val_loss
1079,246.0,32.7907601633,yacht,baselineplus,20,1.0,132.272399902,best_val_loss
1080,45.0,64.5505065918,yacht,planarflow,1,0.25,20.9173316956,best_val_loss
1081,842.0,27.0529123122,yacht,planarflow,2,0.25,20.6095867157,best_val_loss
1082,19.0,7057.62885112,yacht,planarflow,3,0.25,24.4472312927,best_val_loss
1083,82.0,5923.76586557,yacht,planarflow,4,0.25,25.066324234,best_val_loss
1084,438.0,11484.997283,yacht,planarflow,8,0.25,187.39630127,best_val_loss
1085,0.0,inf,yacht,planarflow,20,0.25,inf,best_val_loss
1086,670.0,3.14138584752,yacht,planarflow,1,0.5,22.1579170227,best_val_loss
1087,534.0,5.90576344152,yacht,planarflow,2,0.5,16.9297180176,best_val_loss
1088,578.0,5.16461747692,yacht,planarflow,3,0.5,15.343214035,best_val_loss
1089,603.0,5.21484608804,yacht,planarflow,4,0.5,21.4507198334,best_val_loss
1090,915.0,8.24788739604,yacht,planarflow,8,0.5,15.2852287292,best_val_loss
1091,0.0,inf,yacht,planarflow,20,0.5,inf,best_val_loss
1092,451.0,3.24852863435,yacht,planarflow,1,1.0,17.9151630402,best_val_loss
1093,272.0,6.50571675454,yacht,planarflow,2,1.0,27.3104896545,best_val_loss
1094,543.0,5.85264384362,yacht,planarflow,3,1.0,9.47739028931,best_val_loss
1095,235.0,13.3355456937,yacht,planarflow,4,1.0,12.8648366928,best_val_loss
1096,594.0,5.54916800222,yacht,planarflow,8,1.0,38.549533844,best_val_loss
1097,0.0,inf,yacht,planarflow,20,1.0,inf,best_val_loss
1098,101.0,0.495754026598,yacht,baselinedet,1,0.25,6.43599653244,best_val_loss
1099,604.0,1.10420276273,yacht,baselinedet,2,0.25,11.6176099777,best_val_loss
1100,142.0,0.405281682168,yacht,baselinedet,3,0.25,4.8759431839,best_val_loss
1101,54.0,0.275375827666,yacht,baselinedet,4,0.25,4.77140665054,best_val_loss
1102,138.0,0.160174000648,yacht,baselinedet,8,0.25,3.84522652626,best_val_loss
1103,63.0,0.505094097507,yacht,baselinedet,20,0.25,6.20225477219,best_val_loss
1104,304.0,-0.535925403718,yacht,baselinedet,1,0.5,2.21154332161,best_val_loss
1105,146.0,1.36792792043,yacht,baselinedet,2,0.5,12.3233823776,best_val_loss
1106,118.0,1.38789047733,yacht,baselinedet,3,0.5,10.362490654,best_val_loss
1107,518.0,1.10022772512,yacht,baselinedet,4,0.5,7.48881101608,best_val_loss
1108,490.0,1.95944078507,yacht,baselinedet,8,0.5,11.3553419113,best_val_loss
1109,266.0,0.808592765562,yacht,baselinedet,20,0.5,5.56658935547,best_val_loss
1110,292.0,-0.863266360375,yacht,baselinedet,1,1.0,1.74427127838,best_val_loss
1111,114.0,0.295883394057,yacht,baselinedet,2,1.0,2.71103477478,best_val_loss
1112,334.0,-0.861106811031,yacht,baselinedet,3,1.0,1.61821746826,best_val_loss
1113,322.0,-1.19097518921,yacht,baselinedet,4,1.0,1.24740087986,best_val_loss
1114,494.0,0.105579483894,yacht,baselinedet,8,1.0,3.02276182175,best_val_loss
1115,257.0,0.631555926415,yacht,baselinedet,20,1.0,3.85803604126,best_val_loss
1116,184.0,1142.31237848,yacht,radialflow,1,0.25,143.04296875,best_val_loss
1117,34.0,272.634200096,yacht,radialflow,2,0.25,41.9316253662,best_val_loss
1118,37.0,4579.67769257,yacht,radialflow,3,0.25,28.9429740906,best_val_loss
1119,91.0,17.3062994207,yacht,radialflow,4,0.25,16.7947635651,best_val_loss
1120,1123.0,5.25611086904,yacht,radialflow,8,0.25,19.4741611481,best_val_loss
1121,0.0,inf,yacht,radialflow,20,0.25,inf,best_val_loss
1122,122.0,47.1491254011,yacht,radialflow,1,0.5,54.4087524414,best_val_loss
1123,51.0,37.7959487789,yacht,radialflow,2,0.5,114.035430908,best_val_loss
1124,9.0,96.1541074671,yacht,radialflow,3,0.5,20.021402359,best_val_loss
1125,187.0,10.4954329171,yacht,radialflow,4,0.5,19.0488204956,best_val_loss
1126,425.0,3.16849187804,yacht,radialflow,8,0.5,21.0006065369,best_val_loss
1127,0.0,inf,yacht,radialflow,20,0.5,inf,best_val_loss
1128,26.0,88.0934713161,yacht,radialflow,1,1.0,52.5165138245,best_val_loss
1129,77.0,143.178690585,yacht,radialflow,2,1.0,33.9553031921,best_val_loss
1130,94.0,211.768260439,yacht,radialflow,3,1.0,30.7714996338,best_val_loss
1131,2.0,37.6725420236,yacht,radialflow,4,1.0,28.6627178192,best_val_loss
1132,114.0,3.39905077779,yacht,radialflow,8,1.0,16.6585483551,best_val_loss
1133,0.0,inf,yacht,radialflow,20,1.0,inf,best_val_loss
