,batch_size,best_epoch,best_test_loss,datasetname,minus_log_s1,model,n_normflows,opt_decay,opt_identifier,opt_momentum,opt_offset,opt_step_rate,percent,test_error_rate,test_measures
505,10.0,7.0,6.16219840852,powerplant,1.0,baseline,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,8.71547222137,best_val_loss
506,10.0,271.0,5.87650260008,powerplant,5.0,baseline,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.3023042679,best_val_loss
507,10.0,10.0,5.4269220398,powerplant,1.0,baseline,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,8.84716129303,best_val_loss
508,10.0,260.0,3.80185622133,powerplant,2.0,baseline,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.53015708923,best_val_loss
509,10.0,202.0,3.72535930382,powerplant,2.0,baseline,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.43894767761,best_val_loss
510,10.0,202.0,6.87296970411,powerplant,6.0,baseline,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.4017066956,best_val_loss
511,10.0,188.0,9.80709676234,powerplant,4.0,baseline,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.60036277771,best_val_loss
512,10.0,196.0,6.05683808043,powerplant,5.0,baseline,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.3128538132,best_val_loss
513,10.0,8.0,5.18560988726,powerplant,1.0,baseline,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,8.79900836945,best_val_loss
514,10.0,204.0,7.00442106273,powerplant,6.0,baseline,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.3634710312,best_val_loss
515,10.0,8.0,4.92733793348,powerplant,1.0,baseline,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,8.51086521149,best_val_loss
516,10.0,4.0,6.84782895972,powerplant,1.0,baseline,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.50069236755,best_val_loss
517,10.0,4.0,2020.80301194,powerplant,5.0,baseline,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,16.9626140594,best_val_loss
518,10.0,4.0,10.5541943717,powerplant,2.0,baseline,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.74826049805,best_val_loss
519,10.0,3.0,176.071650809,powerplant,4.0,baseline,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.83031749725,best_val_loss
520,10.0,2.0,5.44337213052,powerplant,1.0,baseline,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.16445541382,best_val_loss
521,10.0,5.0,27.2666181447,powerplant,3.0,baseline,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.64043045044,best_val_loss
522,10.0,33.0,4.64927898156,powerplant,1.0,planarflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,9.00153255463,best_val_loss
523,10.0,376.0,3.50945866345,powerplant,4.0,planarflowdet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.41979885101,best_val_loss
524,10.0,406.0,3.85735796985,powerplant,5.0,planarflowdet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.46502685547,best_val_loss
525,10.0,52.0,6.18367678843,powerplant,1.0,planarflowdet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,11.5276603699,best_val_loss
526,10.0,212.0,15.9093383662,powerplant,2.0,planarflowdet,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,15.1912031174,best_val_loss
527,10.0,498.0,4.80451096362,powerplant,2.0,planarflowdet,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.56172561646,best_val_loss
528,10.0,189.0,412.710148189,powerplant,6.0,planarflowdet,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.33576011658,best_val_loss
529,10.0,401.0,3.57857482336,powerplant,4.0,planarflowdet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.46637535095,best_val_loss
530,10.0,344.0,4.10224798157,powerplant,5.0,planarflowdet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.5397567749,best_val_loss
531,10.0,328.0,3.65367899768,powerplant,4.0,planarflowdet,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.50733184814,best_val_loss
532,10.0,272.0,4.54715887407,powerplant,6.0,planarflowdet,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.4162273407,best_val_loss
533,10.0,9.0,25.8373684141,powerplant,1.0,planarflowdet,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,1338.07141113,best_val_loss
534,10.0,13.0,6.52545083105,powerplant,1.0,planarflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.53640842438,best_val_loss
535,10.0,34.0,789.139161687,powerplant,5.0,planarflowdet,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,209.526672363,best_val_loss
536,10.0,17.0,18.2430620184,powerplant,2.0,planarflowdet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.58039951324,best_val_loss
537,10.0,9.0,93.9646539479,powerplant,4.0,planarflowdet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,9.69666290283,best_val_loss
538,10.0,21.0,10.6855290173,powerplant,2.0,planarflowdet,8,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,14.5507507324,best_val_loss
539,10.0,20.0,21.7323882004,powerplant,3.0,planarflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,18.8659496307,best_val_loss
540,10.0,70.0,3.51064524556,powerplant,7.0,baselinedetplus,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.44257545471,best_val_loss
541,10.0,108.0,3.57082527185,powerplant,4.0,baselinedetplus,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.4917049408,best_val_loss
542,10.0,38.0,3.64054974244,powerplant,7.0,baselinedetplus,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,8.45703411102,best_val_loss
543,10.0,16.0,3.70216706056,powerplant,3.0,baselinedetplus,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,8.59328174591,best_val_loss
544,10.0,33.0,3.6870548324,powerplant,4.0,baselinedetplus,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,8.73742389679,best_val_loss
545,10.0,63.0,3.74484855628,powerplant,3.0,baselinedetplus,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,8.66675758362,best_val_loss
546,10.0,50.0,3.50948423826,powerplant,6.0,baselinedetplus,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.42546272278,best_val_loss
547,10.0,50.0,3.54732858624,powerplant,4.0,baselinedetplus,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.61867809296,best_val_loss
548,10.0,20.0,3.66678427255,powerplant,3.0,baselinedetplus,3,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,8.48839378357,best_val_loss
549,10.0,15.0,3.71175767984,powerplant,6.0,baselinedetplus,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,8.70826148987,best_val_loss
550,10.0,20.0,3.6743299271,powerplant,4.0,baselinedetplus,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,8.43412303925,best_val_loss
551,10.0,34.0,3.74257730865,powerplant,1.0,baselinedetplus,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,8.55018901825,best_val_loss
552,10.0,11.0,3.75047016841,powerplant,4.0,baselinedetplus,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.6103849411,best_val_loss
553,10.0,8.0,3.72629386878,powerplant,5.0,baselinedetplus,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.81906223297,best_val_loss
554,10.0,8.0,3.74135711574,powerplant,2.0,baselinedetplus,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.82103824615,best_val_loss
555,10.0,11.0,3.76123455052,powerplant,4.0,baselinedetplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.8109254837,best_val_loss
556,10.0,11.0,3.69315783781,powerplant,2.0,baselinedetplus,8,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.74285888672,best_val_loss
557,10.0,11.0,3.72076792303,powerplant,5.0,baselinedetplus,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.69507408142,best_val_loss
558,10.0,37.0,4.22556769711,powerplant,1.0,radialflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,8.49450206757,best_val_loss
559,10.0,362.0,3.49252513858,powerplant,4.0,radialflowdet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.38272762299,best_val_loss
560,10.0,373.0,3.66997863706,powerplant,5.0,radialflowdet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.34143447876,best_val_loss
561,10.0,72.0,4.48025713595,powerplant,1.0,radialflowdet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,8.57905101776,best_val_loss
562,10.0,254.0,3.49251260628,powerplant,2.0,radialflowdet,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.41250514984,best_val_loss
563,10.0,0.0,inf,powerplant,2.0,radialflowdet,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,inf,best_val_loss
564,10.0,241.0,4.20455967695,powerplant,6.0,radialflowdet,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.39774703979,best_val_loss
565,10.0,209.0,3.54928942833,powerplant,4.0,radialflowdet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.34691524506,best_val_loss
566,10.0,279.0,3.7280912489,powerplant,5.0,radialflowdet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.42219638824,best_val_loss
567,10.0,271.0,3.52071119924,powerplant,4.0,radialflowdet,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.36879825592,best_val_loss
568,10.0,5.0,117.505923408,powerplant,4.0,radialflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,8.51035690308,best_val_loss
569,10.0,0.0,inf,powerplant,1.0,radialflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss
570,10.0,7.0,4.64384838331,powerplant,1.0,radialflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.79266357422,best_val_loss
571,10.0,52.0,1988.33185344,powerplant,5.0,radialflowdet,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.75491523743,best_val_loss
572,10.0,5.0,10.287333617,powerplant,2.0,radialflowdet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.03109836578,best_val_loss
573,10.0,4.0,207.086534713,powerplant,4.0,radialflowdet,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,9.02669239044,best_val_loss
574,10.0,10.0,5.11979906487,powerplant,1.0,radialflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.62367630005,best_val_loss
575,10.0,0.0,inf,powerplant,3.0,radialflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
576,10.0,28.0,7.60053491543,powerplant,1.0,baselineplus,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,9.07975196838,best_val_loss
577,10.0,332.0,6.03168266719,powerplant,4.0,baselineplus,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.2110395432,best_val_loss
578,10.0,385.0,7.12185448913,powerplant,5.0,baselineplus,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.3500242233,best_val_loss
579,10.0,26.0,11.0393510298,powerplant,1.0,baselineplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,13.1065645218,best_val_loss
580,10.0,319.0,4.97041714627,powerplant,2.0,baselineplus,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.49608325958,best_val_loss
581,10.0,319.0,6.144339407,powerplant,2.0,baselineplus,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.55776309967,best_val_loss
582,10.0,259.0,9.99652335586,powerplant,6.0,baselineplus,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.4269828796,best_val_loss
583,10.0,199.0,10.6223792512,powerplant,4.0,baselineplus,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.44405651093,best_val_loss
584,10.0,211.0,7.94270731289,powerplant,5.0,baselineplus,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.3349571228,best_val_loss
585,10.0,235.0,11.2956456231,powerplant,4.0,baselineplus,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.52386188507,best_val_loss
586,10.0,233.0,28.54756839,powerplant,6.0,baselineplus,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.3365783691,best_val_loss
587,10.0,19.0,31.8970374543,powerplant,1.0,baselineplus,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,28.157119751,best_val_loss
588,10.0,5.0,8.76294634111,powerplant,1.0,baselineplus,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.21145057678,best_val_loss
589,10.0,3.0,7649.94783605,powerplant,5.0,baselineplus,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,33.1192436218,best_val_loss
590,10.0,7.0,39.5564952121,powerplant,2.0,baselineplus,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,10.9990921021,best_val_loss
591,10.0,3.0,1999.61224958,powerplant,4.0,baselineplus,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,27.6763858795,best_val_loss
592,10.0,7.0,24.5490954807,powerplant,1.0,baselineplus,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,18.1148281097,best_val_loss
593,10.0,7.0,857.879505249,powerplant,3.0,baselineplus,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,28.6811237335,best_val_loss
594,10.0,17.0,6.34079122992,powerplant,1.0,planarflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,9.42988967896,best_val_loss
595,10.0,377.0,5.7857109875,powerplant,4.0,planarflow,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.2388315201,best_val_loss
596,10.0,323.0,6.36537264482,powerplant,5.0,planarflow,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.3115186691,best_val_loss
597,10.0,37.0,7.65409253159,powerplant,1.0,planarflow,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,9.63499069214,best_val_loss
598,10.0,494.0,3.82151658906,powerplant,2.0,planarflow,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.49847793579,best_val_loss
599,10.0,0.0,inf,powerplant,2.0,planarflow,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,inf,best_val_loss
600,10.0,281.0,7.09563973007,powerplant,6.0,planarflow,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.4535312653,best_val_loss
601,10.0,222.0,10.2829610253,powerplant,4.0,planarflow,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.40553665161,best_val_loss
602,10.0,237.0,6.12816642992,powerplant,5.0,planarflow,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.4107017517,best_val_loss
603,10.0,241.0,10.9053637466,powerplant,4.0,planarflow,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.48842906952,best_val_loss
604,10.0,283.0,9.9190585815,powerplant,6.0,planarflow,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,11.3368062973,best_val_loss
605,10.0,0.0,inf,powerplant,1.0,planarflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss
606,10.0,2.0,9.92954923018,powerplant,1.0,planarflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,13.1694602966,best_val_loss
607,10.0,3.0,2821.75114902,powerplant,5.0,planarflow,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,21.0911426544,best_val_loss
608,10.0,10.0,23.2076435149,powerplant,2.0,planarflow,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.86669158936,best_val_loss
609,10.0,21.0,629.538219615,powerplant,4.0,planarflow,4,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,35.3958969116,best_val_loss
610,10.0,19.0,28.4824320794,powerplant,1.0,planarflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,13.5853996277,best_val_loss
611,10.0,0.0,inf,powerplant,3.0,planarflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
612,10.0,97.0,3.48254279732,powerplant,7.0,baselinedet,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.54378795624,best_val_loss
613,10.0,97.0,3.46736117914,powerplant,4.0,baselinedet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.39424037933,best_val_loss
614,10.0,106.0,3.48238335333,powerplant,5.0,baselinedet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.35512447357,best_val_loss
615,10.0,89.0,3.46973829758,powerplant,7.0,baselinedet,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.40361785889,best_val_loss
616,10.0,89.0,3.48470485771,powerplant,2.0,baselinedet,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.38484287262,best_val_loss
617,10.0,89.0,3.4692199133,powerplant,2.0,baselinedet,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.37483882904,best_val_loss
618,10.0,98.0,3.46247607065,powerplant,6.0,baselinedet,1,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.40870380402,best_val_loss
619,10.0,53.0,3.48305812027,powerplant,4.0,baselinedet,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.43432235718,best_val_loss
620,10.0,50.0,3.4819371653,powerplant,5.0,baselinedet,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.50128364563,best_val_loss
621,10.0,66.0,3.47082736375,powerplant,4.0,baselinedet,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.33124351501,best_val_loss
622,10.0,66.0,3.47631019584,powerplant,6.0,baselinedet,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,8.31998920441,best_val_loss
623,10.0,4.0,3.70665470709,powerplant,1.0,baselinedet,20,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,8.5172328949,best_val_loss
624,10.0,11.0,3.77658096999,powerplant,4.0,baselinedet,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.67870426178,best_val_loss
625,10.0,11.0,3.7381557357,powerplant,5.0,baselinedet,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,8.55319213867,best_val_loss
626,10.0,3.0,3.69232311667,powerplant,2.0,baselinedet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.46811103821,best_val_loss
627,10.0,3.0,3.72938733714,powerplant,6.0,baselinedet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.65278148651,best_val_loss
628,10.0,1.0,3.70157801071,powerplant,1.0,baselinedet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.45355892181,best_val_loss
629,10.0,2.0,3.71798594444,powerplant,3.0,baselinedet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.66903686523,best_val_loss
630,10.0,1.0,51779.3512693,powerplant,6.0,radialflow,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.25,50.563785553,best_val_loss
631,10.0,48.0,114.916564926,powerplant,4.0,radialflow,2,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,11.9972829819,best_val_loss
632,10.0,0.0,inf,powerplant,5.0,radialflow,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,inf,best_val_loss
633,10.0,1.0,22.7483193558,powerplant,3.0,radialflow,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,11.9502363205,best_val_loss
634,10.0,175.0,3.72645559442,powerplant,2.0,radialflow,8,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,8.37866973877,best_val_loss
635,10.0,0.0,inf,powerplant,2.0,radialflow,20,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.25,inf,best_val_loss
636,10.0,1.0,3181.11481278,powerplant,5.0,radialflow,1,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,22.4997215271,best_val_loss
637,10.0,1.0,506.908833659,powerplant,4.0,radialflow,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,0.5,20.7002849579,best_val_loss
638,10.0,30.0,730.01335276,powerplant,5.0,radialflow,3,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,14.4810094833,best_val_loss
639,10.0,13.0,349.791579772,powerplant,4.0,radialflow,4,0.822465794563,adam,0.81184023975,0.000870727824805,0.001,0.5,17.0029201508,best_val_loss
640,10.0,2.0,49.4302949617,powerplant,4.0,radialflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,11.5741853714,best_val_loss
641,10.0,0.0,inf,powerplant,1.0,radialflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss
642,10.0,0.0,inf,powerplant,1.0,radialflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
643,10.0,1.0,1776.65547052,powerplant,5.0,radialflow,2,0.934125143078,adam,0.0076485879586,0.00031200898421,0.1,1.0,10.8317813873,best_val_loss
644,10.0,0.0,inf,powerplant,2.0,radialflow,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
645,10.0,1.0,8982.42866542,powerplant,6.0,radialflow,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,14.3907871246,best_val_loss
646,10.0,8.0,4.50313343447,powerplant,1.0,radialflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,8.7298412323,best_val_loss
647,10.0,0.0,inf,powerplant,3.0,radialflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
648,100.0,150.0,12.1288965737,kin8nm,6.0,mixture,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,0.270806610584,best_val_loss
649,1.0,602.0,12.1447925102,kin8nm,2.0,mixture,2,0.981344134654,adam,0.859238109766,0.00046835743832,0.0001,0.25,0.169248402119,best_val_loss
650,10.0,7.0,3.43100943216,kin8nm,1.0,mixture,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.495470613241,best_val_loss
651,10.0,32.0,6.07534492307,kin8nm,2.0,mixture,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.444036066532,best_val_loss
652,10.0,21.0,2.75935631729,kin8nm,1.0,mixture,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.359623789787,best_val_loss
653,10.0,14.0,8.1568928044,kin8nm,2.0,mixture,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.447846472263,best_val_loss
654,10.0,8.0,11.5081535525,kin8nm,3.0,mixture,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.211644619703,best_val_loss
655,10.0,116.0,97.8306639136,kin8nm,4.0,mixture,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.134883701801,best_val_loss
656,10.0,49.0,60.2868804932,kin8nm,4.0,mixture,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.148315548897,best_val_loss
657,10.0,14.0,28.2873716773,kin8nm,3.0,mixture,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,1.37384176254,best_val_loss
658,10.0,57.0,7.57838313405,kin8nm,2.0,mixture,8,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.155266165733,best_val_loss
659,10.0,13.0,3.51991588313,kin8nm,1.0,mixture,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.698231101036,best_val_loss
660,10.0,3.0,3.92288059142,kin8nm,1.0,mixture,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.370412796736,best_val_loss
661,10.0,23.0,28046.2764035,kin8nm,6.0,mixture,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,1.91156554222,best_val_loss
662,10.0,17.0,9.88485673114,kin8nm,2.0,mixture,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,2.0227329731,best_val_loss
663,10.0,66.0,135961.478963,kin8nm,7.0,mixture,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,9.08615112305,best_val_loss
664,10.0,6.0,9.81319014386,kin8nm,2.0,mixture,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.730907380581,best_val_loss
665,,,,kin8nm,,mixture,20,,,,,,1.0,,best_val_loss
666,1.0,961.0,1.68424057379,kin8nm,6.0,baseline,1,0.981344134654,adam,0.859238109766,0.00046835743832,0.0001,0.25,0.285927385092,best_val_loss
667,1.0,614.0,1.45982688346,kin8nm,2.0,baseline,2,0.981344134654,adam,0.859238109766,0.00046835743832,0.0001,0.25,0.145225062966,best_val_loss
668,10.0,22.0,2.32954250429,kin8nm,1.0,baseline,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.269085288048,best_val_loss
669,10.0,16.0,2.44302107648,kin8nm,2.0,baseline,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.234380021691,best_val_loss
670,10.0,26.0,2.48419889124,kin8nm,1.0,baseline,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.239822268486,best_val_loss
671,10.0,20.0,2.76047281405,kin8nm,2.0,baseline,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.235551059246,best_val_loss
672,10.0,3.0,25.8615487448,kin8nm,3.0,baseline,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.330430269241,best_val_loss
673,10.0,52.0,83.0059664843,kin8nm,4.0,baseline,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.126234725118,best_val_loss
674,10.0,64.0,82.8527075046,kin8nm,4.0,baseline,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.129555493593,best_val_loss
675,10.0,6.0,15.8271587093,kin8nm,3.0,baseline,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.235959738493,best_val_loss
676,10.0,9.0,4.20191620617,kin8nm,2.0,baseline,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.209206029773,best_val_loss
677,10.0,7.0,2.97461376655,kin8nm,1.0,baseline,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.285959333181,best_val_loss
