,batch_size,best_epoch,best_test_loss,best_val_loss,datasetname,minus_log_s1,model,n_normflows,opt_decay,opt_identifier,opt_momentum,opt_offset,opt_step_rate,percent,test_error_rate,test_measures,val_error_rate
865,100.0,225.0,15.5676422119,15.8946448432,winered,6.0,baselinedetplus,2,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,2.9716053009,best_val_loss,3.00883960724
866,100.0,181.0,5.83998985291,6.74107827081,winered,5.0,baselinedetplus,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,3.99815011024,best_val_loss,4.42058897018
867,100.0,139.0,6.10640411377,7.61615922716,winered,5.0,baselinedetplus,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,4.84341144562,best_val_loss,5.62494659424
868,100.0,316.0,23.1022903442,17.413397895,winered,7.0,baselinedetplus,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,7.61296844482,best_val_loss,6.52843666077
869,100.0,832.0,17.1091903687,13.1173010932,winered,6.0,baselinedetplus,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,10.9115314484,best_val_loss,9.43693351746
870,100.0,155.0,3.36563415527,2.84409374661,winered,5.0,baselinedetplus,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,2.74665856361,best_val_loss,2.38608074188
871,100.0,115.0,3.32595024109,2.9397599962,winered,6.0,baselinedetplus,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,2.92353224754,best_val_loss,2.60569095612
872,100.0,145.0,3.39198303223,3.31187502543,winered,1.0,baselinedetplus,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,3.62141013145,best_val_loss,3.47498488426
873,100.0,119.0,3.4614364624,3.45323265923,winered,3.0,baselinedetplus,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,4.02930831909,best_val_loss,4.16121196747
874,100.0,172.0,6.08351211548,7.99472300212,winered,4.0,baselinedetplus,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,4.3294172287,best_val_loss,5.06766557693
875,100.0,196.0,13.4168151855,10.5758149889,winered,6.0,baselinedetplus,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,8.98886966705,best_val_loss,7.73565006256
876,100.0,142.0,2.16864948273,2.4176220364,winered,5.0,baselinedetplus,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,1.61917555332,best_val_loss,1.83847987652
877,100.0,204.0,2.31615619659,2.20989375644,winered,5.0,baselinedetplus,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,1.98025155067,best_val_loss,1.83410155773
878,100.0,125.0,3.02368164062,3.1535580953,winered,7.0,baselinedetplus,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,2.50834751129,best_val_loss,2.57648944855
879,100.0,92.0,3.13800945282,3.52432335748,winered,3.0,baselinedetplus,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,3.00700235367,best_val_loss,3.31507325172
880,100.0,178.0,4.81442947388,3.82147555881,winered,6.0,baselinedetplus,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,3.92562508583,best_val_loss,3.23141026497
881,100.0,375.0,4.71359672546,6.01205825806,winered,7.0,baselinedetplus,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,5.86972999573,best_val_loss,7.1061167717
882,100.0,628.0,1.70857553482,1.68337949117,winered,4.0,radialflowdet,1,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,0.85737746954,best_val_loss,0.782120585442
883,100.0,634.0,2.30612945557,2.21194966634,winered,6.0,radialflowdet,2,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,0.666013598442,best_val_loss,0.731156170368
884,100.0,697.0,2.70071792603,2.35546988028,winered,6.0,radialflowdet,3,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,0.837167739868,best_val_loss,0.964379429817
885,100.0,205.0,91834.9008301,92537.7160961,winered,5.0,radialflowdet,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,5.3410987854,best_val_loss,5.02327394485
886,100.0,180.0,4328592.78788,4509645.45094,winered,7.0,radialflowdet,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,4.85341739655,best_val_loss,4.85385084152
887,100.0,0.0,inf,1212678.39844,winered,6.0,radialflowdet,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,inf,best_val_loss,inf
888,100.0,660.0,9574.65456581,7408.5109094,winered,5.0,radialflowdet,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.935915648937,best_val_loss,1.1298892498
889,100.0,375.0,218201.521061,204428.373938,winered,6.0,radialflowdet,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.25281250477,best_val_loss,1.33049917221
890,100.0,509.0,8.73224630356,6.32887864996,winered,1.0,radialflowdet,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.750810921192,best_val_loss,0.727674007416
891,100.0,824.0,109.505071354,96.898802616,winered,3.0,radialflowdet,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.715539813042,best_val_loss,0.708536446095
892,100.0,171.0,8814.9118145,9213.6611983,winered,4.0,radialflowdet,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.4510948658,best_val_loss,1.70360100269
893,100.0,0.0,inf,1654785.77778,winered,6.0,radialflowdet,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,inf,best_val_loss,inf
894,100.0,1074.0,1.77876844406,1.75893525724,winered,5.0,radialflowdet,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.662081182003,best_val_loss,0.653963446617
895,100.0,672.0,1190.98842831,1307.13713699,winered,5.0,radialflowdet,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.679899871349,best_val_loss,0.680419325829
896,100.0,850.0,18930.626041,7725.50979614,winered,7.0,radialflowdet,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.623405456543,best_val_loss,0.728984296322
897,100.0,543.0,174.649896145,73.344346435,winered,3.0,radialflowdet,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.635068893433,best_val_loss,0.632189512253
898,100.0,364.0,118630.630187,111799.82806,winered,6.0,radialflowdet,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.680952787399,best_val_loss,0.639025509357
899,100.0,0.0,inf,inf,winered,7.0,radialflowdet,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,inf,best_val_loss,inf
900,100.0,659.0,2.55454549789,2.37294779883,winered,4.0,baselineplus,1,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,0.898141205311,best_val_loss,0.923553049564
901,100.0,717.0,8.48571910858,7.33997486256,winered,6.0,baselineplus,2,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.13686966896,best_val_loss,1.19327628613
902,100.0,547.0,553.529914284,90.797037054,winered,6.0,baselineplus,3,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.14832866192,best_val_loss,1.05889976025
903,100.0,652.0,4.76564722061,5.15014079765,winered,5.0,baselineplus,4,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,0.867603242397,best_val_loss,0.880042374134
904,100.0,2048.0,163361.889796,123843.636585,winered,7.0,baselineplus,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,1.11624276638,best_val_loss,1.22526836395
905,100.0,2204.0,8136.55402126,11373.2231376,winered,6.0,baselineplus,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,0.927863001823,best_val_loss,0.938865482807
906,100.0,1023.0,3361.05190735,2827.40139453,winered,5.0,baselineplus,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.951907098293,best_val_loss,0.955354690552
907,100.0,1237.0,7054.74448719,3979.25376207,winered,6.0,baselineplus,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.945527434349,best_val_loss,0.951035499573
908,100.0,20.0,1297.84445801,1239.72221318,winered,1.0,baselineplus,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,35.698097229,best_val_loss,42.4068031311
909,100.0,1764.0,2.45157842636,2.2603458122,winered,3.0,baselineplus,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.860993742943,best_val_loss,0.865730106831
910,100.0,1361.0,141.087483597,126.401901104,winered,4.0,baselineplus,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.04227435589,best_val_loss,0.992397844791
911,100.0,1781.0,267.635508251,68.8160112875,winered,6.0,baselineplus,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.891222119331,best_val_loss,0.843613743782
912,100.0,956.0,384.079258251,57.0261903339,winered,5.0,baselineplus,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.811767816544,best_val_loss,0.861206591129
913,100.0,1068.0,63.8815851212,12.0485511709,winered,5.0,baselineplus,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.847918272018,best_val_loss,0.850547909737
914,100.0,971.0,18989.2952139,8840.60404936,winered,7.0,baselineplus,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.843680560589,best_val_loss,0.8410987854
915,100.0,1011.0,12.698935318,9.29816309611,winered,3.0,baselineplus,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,1.06550574303,best_val_loss,1.03244495392
916,100.0,1240.0,63.4811156273,27.6111928445,winered,6.0,baselineplus,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.858502745628,best_val_loss,0.799125671387
917,100.0,1401.0,158.52745285,174.194107656,winered,7.0,baselineplus,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.811163187027,best_val_loss,0.852614462376
918,100.0,562.0,256.083671761,246.992412991,winered,4.0,planarflow,1,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.6769143343,best_val_loss,1.16287446022
919,100.0,408.0,181796.484741,188028.514303,winered,6.0,planarflow,2,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,3.64186453819,best_val_loss,3.36619830132
920,100.0,654.0,117008.426364,72308.1316133,winered,5.0,planarflow,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,12.92304039,best_val_loss,14.8728647232
921,100.0,675.0,63436.6666992,67556.288095,winered,5.0,planarflow,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,13.0202217102,best_val_loss,13.3486051559
922,100.0,653.0,4073754.05523,4926610.93542,winered,7.0,planarflow,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,12.9547662735,best_val_loss,13.5520410538
923,100.0,0.0,inf,,winered,6.0,planarflow,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,inf,best_val_loss,inf
924,100.0,9.0,225984.464062,209919.349682,winered,5.0,planarflow,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,84.8013458252,best_val_loss,85.9221115112
925,100.0,452.0,431666.452814,370868.132055,winered,6.0,planarflow,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,13.7092695236,best_val_loss,12.5203456879
926,100.0,222.0,918.166625977,440.586027922,winered,1.0,planarflow,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,26.8202571869,best_val_loss,26.6328430176
927,100.0,567.0,1196.21076508,1366.76729895,winered,3.0,planarflow,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,10.3894357681,best_val_loss,10.0937604904
928,100.0,15.0,5935957.125,6991772.75926,winered,4.0,planarflow,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,7648.49023438,best_val_loss,7327.69091797
929,100.0,0.0,inf,,winered,6.0,planarflow,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,inf,best_val_loss,inf
930,100.0,971.0,560.705424881,281.195176937,winered,5.0,planarflow,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.993549108505,best_val_loss,0.959956884384
931,100.0,828.0,5781.87039165,3587.23827927,winered,5.0,planarflow,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,1.70722866058,best_val_loss,1.65476799011
932,100.0,650.0,960291.510696,1013258.99482,winered,7.0,planarflow,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,5.76865768433,best_val_loss,3.87123513222
933,100.0,551.0,1630.35452118,1725.98590879,winered,3.0,planarflow,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,9.05828285217,best_val_loss,11.2261800766
934,100.0,294.0,804157.283588,714279.797857,winered,6.0,planarflow,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,17.2279033661,best_val_loss,17.907453537
935,100.0,0.0,inf,,winered,7.0,planarflow,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,inf,best_val_loss,inf
936,100.0,172.0,2.04874973297,2.11232248942,winered,4.0,baselinedet,1,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.45519590378,best_val_loss,1.4711714983
937,100.0,187.0,1.96236591339,1.85716671414,winered,6.0,baselinedet,2,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.42649328709,best_val_loss,1.30960595608
938,100.0,128.0,1.9148765564,1.9667708079,winered,6.0,baselinedet,3,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.36005747318,best_val_loss,1.38890075684
939,100.0,171.0,1.85386505127,1.91754786174,winered,5.0,baselinedet,4,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.27583968639,best_val_loss,1.40676224232
940,100.0,223.0,2.34456233978,2.13677024841,winered,7.0,baselinedet,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,1.59822547436,best_val_loss,1.47334003448
941,100.0,267.0,2.32159671783,2.46563572354,winered,6.0,baselinedet,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,1.87406933308,best_val_loss,2.01035165787
942,100.0,227.0,1.97754650116,1.88381979201,winered,5.0,baselinedet,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.16727364063,best_val_loss,1.11518108845
943,100.0,254.0,2.08912982941,2.09695710076,winered,6.0,baselinedet,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.62098681927,best_val_loss,1.61339664459
944,100.0,301.0,1.94089374542,1.85506354438,winered,1.0,baselinedet,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.16535305977,best_val_loss,1.11278426647
945,100.0,274.0,1.96282329559,1.77039602068,winered,3.0,baselinedet,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.30208849907,best_val_loss,1.1259046793
946,100.0,143.0,2.46434688568,2.58881441752,winered,4.0,baselinedet,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.78238832951,best_val_loss,1.88108730316
947,100.0,186.0,2.10174255371,1.83976364136,winered,6.0,baselinedet,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.48343455791,best_val_loss,1.26076865196
948,100.0,554.0,1.40508499146,1.35375213623,winered,5.0,baselinedet,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.744779467583,best_val_loss,0.733656048775
949,100.0,116.0,1.60211143494,1.9051829444,winered,5.0,baselinedet,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,1.03013908863,best_val_loss,1.29876744747
950,100.0,505.0,1.62752170563,1.62961398231,winered,7.0,baselinedet,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.868412554264,best_val_loss,0.864426255226
951,100.0,159.0,1.73785800934,1.85756662157,winered,3.0,baselinedet,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,1.15461337566,best_val_loss,1.2398982048
952,100.0,173.0,1.70829582214,1.80387073093,winered,6.0,baselinedet,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,1.03151547909,best_val_loss,1.07021844387
953,100.0,350.0,1.57747240067,1.69752407074,winered,7.0,baselinedet,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.874248683453,best_val_loss,0.932545542717
954,1.0,612.0,2.19098927325,2.1978930707,winered,1.0,radialflow,1,0.977156756777,adam,0.00952030623784,0.000280603668193,0.0001,0.25,0.695593893528,best_val_loss,0.808843672276
955,100.0,161.0,1533.37346916,1977.91211724,winered,6.0,radialflow,2,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,0.824372828007,best_val_loss,0.829314529896
956,100.0,762.0,31.1443937924,17.4511401181,winered,5.0,radialflow,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,0.867604672909,best_val_loss,0.924551427364
957,100.0,817.0,6.45804005754,5.31662182393,winered,5.0,radialflow,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,0.918683111668,best_val_loss,0.882518291473
958,100.0,840.0,6.16945491984,6.3728767074,winered,7.0,radialflow,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,0.85173869133,best_val_loss,0.985677421093
959,100.0,0.0,inf,inf,winered,6.0,radialflow,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,inf,best_val_loss,inf
960,100.0,655.0,541.474969422,342.277232672,winered,5.0,radialflow,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.885816931725,best_val_loss,0.906769037247
961,100.0,711.0,inf,289.776398238,winered,6.0,radialflow,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.900207877159,best_val_loss,0.881354808807
962,100.0,444.0,3.26282647823,2.89451195323,winered,1.0,radialflow,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.807709157467,best_val_loss,0.810581028461
963,100.0,497.0,1.98935993842,1.799152195,winered,3.0,radialflow,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.833666443825,best_val_loss,0.845243632793
964,100.0,459.0,1.85726056886,1.82220619072,winered,4.0,radialflow,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.806809008121,best_val_loss,0.869294881821
965,100.0,0.0,inf,inf,winered,6.0,radialflow,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,inf,best_val_loss,inf
966,100.0,430.0,419.093364007,293.919546783,winered,5.0,radialflow,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.809672772884,best_val_loss,0.836372852325
967,100.0,609.0,33.4751758157,20.7971649027,winered,5.0,radialflow,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.919777333736,best_val_loss,0.910569131374
968,100.0,381.0,1253.33694883,1383.37614268,winered,7.0,radialflow,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.850171327591,best_val_loss,0.8842638731
969,100.0,306.0,2.97119782372,2.85358320253,winered,3.0,radialflow,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.724791228771,best_val_loss,0.705541610718
970,100.0,485.0,2.8699195408,2.87153562076,winered,6.0,radialflow,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.824046850204,best_val_loss,0.841870903969
971,100.0,0.0,inf,inf,winered,7.0,radialflow,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,inf,best_val_loss,inf
972,10.0,548.0,2.97868027226,3.30938148499,yacht,6.0,mixture,1,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,16.6173152924,best_val_loss,11.7638645172
973,10.0,19.0,20.8556449644,34.2882793517,yacht,3.0,mixture,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,24.9124546051,best_val_loss,21.5436534882
974,10.0,203.0,2468.67652955,332.982861428,yacht,4.0,mixture,3,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,23.1724472046,best_val_loss,18.6708755493
975,10.0,370.0,191.456660855,34.1184485299,yacht,4.0,mixture,4,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,22.0117092133,best_val_loss,21.8432807922
976,10.0,52.0,64.9231769193,31.1764247531,yacht,3.0,mixture,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,19.3775177002,best_val_loss,17.4756412506
977,10.0,125.0,18.0212924096,14.9121492477,yacht,1.0,mixture,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,71.5345840454,best_val_loss,58.7782707214
978,100.0,491.0,3.08469403175,2.57426409494,yacht,1.0,mixture,1,0.890499733009,adadelta,0.940488548236,5e-05,0.1,0.5,23.6522064209,best_val_loss,22.0122146606
979,10.0,504.0,2.62251054087,2.52398029963,yacht,1.0,mixture,2,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.5,22.331609726,best_val_loss,22.7292404175
980,100.0,303.0,8.48143251481,4.98447272891,yacht,2.0,mixture,3,0.879320182305,adadelta,0.969514489555,1e-08,0.1,0.5,24.2715797424,best_val_loss,14.6671514511
981,100.0,232.0,15.0280904462,9.40449932643,yacht,2.0,mixture,4,0.879320182305,adadelta,0.969514489555,1e-08,0.1,0.5,62.5330352783,best_val_loss,68.395942688
982,100.0,187.0,52.7488811862,50.8809845334,yacht,1.0,mixture,8,0.879320182305,adadelta,0.969514489555,1e-08,0.1,0.5,98.4579620361,best_val_loss,118.923057556
983,10.0,38.0,858.927474483,496.348823911,yacht,2.0,mixture,20,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.5,164.446838379,best_val_loss,112.848724365
984,10.0,308.0,2.54020444808,2.39675684202,yacht,1.0,mixture,1,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,1.0,19.2673416138,best_val_loss,18.716424942
985,100.0,598.0,2.08682537079,1.98651130994,yacht,2.0,mixture,2,0.983554581891,rmsprop,0.911135788228,3.3078966447e-05,0.001,1.0,19.6863269806,best_val_loss,11.7837619781
986,100.0,391.0,24.2373279448,3.10006084896,yacht,2.0,mixture,3,0.890499733009,adadelta,0.940488548236,5e-05,0.1,1.0,14.3997459412,best_val_loss,9.81828975677
987,100.0,330.0,8.10425173852,3.67227747327,yacht,1.0,mixture,4,0.890499733009,adadelta,0.940488548236,5e-05,0.1,1.0,19.6251049042,best_val_loss,23.8676395416
988,10.0,59.0,8.03856019051,6.54738053821,yacht,1.0,mixture,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,32.2249526978,best_val_loss,30.0024204254
989,100.0,148.0,113.650746499,5.95484606425,yacht,1.0,mixture,20,0.879320182305,adadelta,0.969514489555,1e-08,0.1,1.0,148.658721924,best_val_loss,176.083236694
990,10.0,391.0,4.01500234296,3.55628136226,yacht,7.0,baseline,1,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,21.8324871063,best_val_loss,22.0409221649
991,10.0,370.0,2.32641060122,2.1293376741,yacht,2.0,baseline,2,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,23.1511116028,best_val_loss,16.8873310089
992,10.0,291.0,4.15569920694,3.32405794235,yacht,4.0,baseline,3,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,15.682557106,best_val_loss,23.3252029419
993,10.0,563.0,2.70993878764,2.35202353341,yacht,1.0,baseline,4,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,21.7752380371,best_val_loss,23.116897583
994,10.0,363.0,3.22548195624,3.07087825593,yacht,5.0,baseline,8,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,20.4427986145,best_val_loss,15.1782302856
995,10.0,57.0,3.37254973381,3.40104984102,yacht,1.0,baseline,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,26.9683551788,best_val_loss,27.2408428192
996,100.0,752.0,1.97068946592,2.07686079116,yacht,1.0,baseline,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,17.3147296906,best_val_loss,10.5729465485
997,10.0,1050.0,2.59428750315,1.63578882672,yacht,2.0,baseline,2,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,0.5,18.141954422,best_val_loss,13.8044490814
998,10.0,280.0,3.34771863876,1.97263899304,yacht,4.0,baseline,3,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.5,17.2121753693,best_val_loss,13.1429948807
999,100.0,854.0,2.61065083165,2.15173126402,yacht,1.0,baseline,4,0.983554581891,rmsprop,0.911135788228,3.3078966447e-05,0.001,0.5,25.6763839722,best_val_loss,17.9675064087
1000,100.0,311.0,4.48937717561,3.03343963623,yacht,1.0,baseline,8,0.879320182305,adadelta,0.969514489555,1e-08,0.1,0.5,19.5658397675,best_val_loss,13.0376739502
1001,100.0,556.0,2.72949034168,1.88344006311,yacht,2.0,baseline,20,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,17.0956039429,best_val_loss,13.3729219437
1002,100.0,317.0,2.96777971329,2.82875442505,yacht,3.0,baseline,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,18.0963134766,best_val_loss,12.876291275
1003,100.0,403.0,2.77636866416,2.06546610878,yacht,2.0,baseline,2,0.983554581891,rmsprop,0.911135788228,3.3078966447e-05,0.001,1.0,21.5542869568,best_val_loss,17.7941436768
1004,100.0,355.0,2.83980105,1.94730272747,yacht,2.0,baseline,3,0.829611893513,rmsprop,0.0040930990225,1.07205609776e-05,0.01,1.0,19.3453826904,best_val_loss,12.016254425
1005,100.0,793.0,4.79016064059,2.21793315524,yacht,5.0,baseline,4,0.967273240931,adam,0.842499234073,0.000895657606694,0.01,1.0,15.1344356537,best_val_loss,15.8282804489
1006,100.0,321.0,2.87768640826,1.69697016761,yacht,2.0,baseline,8,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,19.8995418549,best_val_loss,14.049282074
1007,100.0,118.0,4.19500609367,3.22208926791,yacht,1.0,baseline,20,0.879320182305,adadelta,0.969514489555,1e-08,0.1,1.0,27.916557312,best_val_loss,18.8327236176
1008,10.0,442.0,4.4810515373,4.01104191371,yacht,7.0,planarflowdet,1,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,22.3509502411,best_val_loss,18.6737194061
